rec2018-01-23_12h39m14.259s.wav,Drug,29916,32950
rec2018-01-23_12h39m14.259s.wav,Noise,32950,36713
rec2018-01-23_12h39m14.259s.wav,Exhale,40232,48242
rec2018-01-23_12h39m29.011s.wav,Exhale,33800,46300
rec2018-01-23_12h39m29.011s.wav,Noise,53340,61471
rec2018-01-23_12h39m29.011s.wav,Drug,24212,26761
rec2018-01-23_12h39m29.011s.wav,Noise,26396,30766
rec2018-01-23_12h39m29.011s.wav,Inhale,9769,22270
rec2018-01-23_12h39m29.011s.wav,Exhale,546,7099
rec2018-01-23_12h39m29.011s.wav,Noise,53825,63170
rec2018-01-23_12h39m29.011s.wav,Noise,63656,70088
rec2018-01-23_12h39m29.011s.wav,Noise,75671,84530
rec2018-01-23_12h39m44.218s.wav,Inhale,4065,15231
rec2018-01-23_12h39m44.218s.wav,Noise,14867,17415
rec2018-01-23_12h39m44.218s.wav,Drug,17294,19600
rec2018-01-23_12h39m44.218s.wav,Noise,19721,22391
rec2018-01-23_12h39m44.218s.wav,Exhale,24455,34528
rec2018-01-23_12h39m59.067s.wav,Drug,21906,24091
rec2018-01-23_12h39m59.067s.wav,Drug,22149,25911
rec2018-01-23_12h39m59.067s.wav,Exhale,29552,39868
rec2018-01-23_12h40m15.223s.wav,Exhale,788,9041
rec2018-01-23_12h40m15.223s.wav,Exhale,35013,47393
rec2018-01-23_12h40m15.223s.wav,Inhale,12318,24091
rec2018-01-23_12h40m15.223s.wav,Drug,25426,30766
rec2018-01-23_12h40m30.209s.wav,Exhale,2245,14624
rec2018-01-23_12h40m30.209s.wav,Exhale,40475,51640
rec2018-01-23_12h40m30.209s.wav,Noise,62442,74579
rec2018-01-23_12h40m30.209s.wav,Inhale,17658,29673
rec2018-01-23_12h40m30.209s.wav,Noise,29309,31737
rec2018-01-23_12h40m30.209s.wav,Noise,33800,36834
rec2018-01-23_12h40m47.865s.wav,Exhale,3823,14503
rec2018-01-23_12h40m47.865s.wav,Inhale,17658,30159
rec2018-01-23_12h40m47.865s.wav,Noise,29916,31858
rec2018-01-23_12h40m47.865s.wav,Drug,31979,34285
rec2018-01-23_12h40m47.865s.wav,Noise,34528,37319
rec2018-01-23_12h40m47.865s.wav,Exhale,40596,47757
rec2018-01-23_12h41m04.075s.wav,Inhale,10862,27489
rec2018-01-23_12h41m04.075s.wav,Drug,29795,33921
rec2018-01-23_12h41m04.075s.wav,Exhale,39868,50912
rec2018-01-23_12h41m04.075s.wav,Exhale,546,5158
rec2018-01-23_12h41m19.889s.wav,Exhale,1031,8798
rec2018-01-23_12h41m19.889s.wav,Inhale,20450,36591
rec2018-01-23_12h41m19.889s.wav,Drug,38290,40475
rec2018-01-23_12h41m19.889s.wav,Noise,40475,44480
rec2018-01-23_12h41m19.889s.wav,Noise,66204,82710
rec2018-01-23_12h41m54.714s.wav,Exhale,1274,12197
rec2018-01-23_12h41m54.714s.wav,Inhale,19964,31615
rec2018-01-23_12h41m54.714s.wav,Drug,33678,37319
rec2018-01-23_12h41m54.714s.wav,Exhale,42781,56859
rec2018-01-23_12h41m54.714s.wav,Noise,36591,39504
rec2018-01-23_12h42m11.121s.wav,Exhale,5886,16930
rec2018-01-23_12h42m11.121s.wav,Inhale,20085,30402
rec2018-01-23_12h42m11.121s.wav,Noise,17294,20207
rec2018-01-23_12h42m11.121s.wav,Noise,30037,32829
rec2018-01-23_12h42m11.121s.wav,Drug,32707,35256
rec2018-01-23_12h42m11.121s.wav,Exhale,40111,50184
rec2018-01-23_12h50m45.316s.wav,Exhale,16566,27125
rec2018-01-23_12h50m45.316s.wav,Inhale,31008,40353
rec2018-01-23_12h50m45.316s.wav,Drug,40718,43509
rec2018-01-23_12h50m45.316s.wav,Noise,43509,47029
rec2018-01-23_12h50m45.316s.wav,Noise,45694,51276
rec2018-01-23_12h50m45.316s.wav,Exhale,63656,76156
rec2018-01-23_12h51m39.774s.wav,Noise,0,5886
rec2018-01-23_12h51m39.774s.wav,Exhale,13046,20207
rec2018-01-23_12h51m39.774s.wav,Drug,31008,33193
rec2018-01-23_12h51m39.774s.wav,Noise,33436,37198
rec2018-01-23_12h51m39.774s.wav,Noise,38290,51155
rec2018-01-23_12h51m39.774s.wav,Exhale,54917,67054
rec2018-01-23_12h51m39.774s.wav,Noise,71544,88900
rec2018-01-23_12h52m08.363s.wav,Noise,0,11469
rec2018-01-23_12h52m08.363s.wav,Noise,5158,14745
rec2018-01-23_12h52m08.363s.wav,Drug,39140,41082
rec2018-01-23_12h52m08.363s.wav,Noise,40839,43752
rec2018-01-23_12h52m40.101s.wav,Drug,28338,31251
rec2018-01-23_12h52m40.101s.wav,Noise,31130,35499
rec2018-01-23_12h52m40.101s.wav,Noise,35620,44480
rec2018-01-23_12h52m40.101s.wav,Noise,42174,49335
rec2018-01-23_12h53m35.233s.wav,Noise,35620,49577
rec2018-01-23_12h53m35.233s.wav,Noise,13896,20207
rec2018-01-23_12h54m08.620s.wav,Noise,40232,49941
rec2018-01-23_12h54m08.620s.wav,Noise,46179,55403
rec2018-01-23_12h54m08.620s.wav,Noise,3580,14503
rec2018-01-23_12h54m08.620s.wav,Inhale,18386,27003
rec2018-01-23_12h54m08.620s.wav,Drug,27246,29673
rec2018-01-23_12h54m08.620s.wav,Noise,29673,34407
rec2018-01-23_12h54m28.485s.wav,Noise,43873,62563
rec2018-01-23_12h54m28.485s.wav,Noise,17780,23605
rec2018-01-23_12h55m27.681s.wav,Inhale,20935,29673
rec2018-01-23_12h55m27.681s.wav,Exhale,59165,70816
rec2018-01-23_12h55m27.681s.wav,Noise,78948,92783
rec2018-01-23_12h55m53.736s.wav,Noise,0,7949
rec2018-01-23_12h55m53.736s.wav,Noise,18993,22998
rec2018-01-23_12h55m53.736s.wav,Drug,31979,34164
rec2018-01-23_12h55m53.736s.wav,Noise,34164,36834
rec2018-01-23_12h55m53.736s.wav,Noise,37562,45329
rec2018-01-23_12h56m34.401s.wav,Inhale,21056,28702
rec2018-01-23_12h56m34.401s.wav,Exhale,60864,73729
rec2018-01-23_12h57m37.371s.wav,Noise,303,9163
rec2018-01-23_12h57m37.371s.wav,Exhale,12925,20328
rec2018-01-23_12h57m37.371s.wav,Exhale,65719,77006
rec2018-01-23_12h57m37.371s.wav,Inhale,22877,31615
rec2018-01-23_12h57m37.371s.wav,Inhale,22877,31615
rec2018-01-23_12h57m37.371s.wav,Drug,31737,34771
rec2018-01-23_12h57m37.371s.wav,Noise,34892,38048
rec2018-01-23_12h57m37.371s.wav,Noise,40475,50670
rec2018-02-01_17h16m38.795s.wav,Noise,8324,13670
rec2018-02-01_17h16m38.795s.wav,Noise,9660,14643
rec2018-02-01_17h16m38.795s.wav,Noise,14521,20232
rec2018-02-01_17h16m38.795s.wav,Noise,23513,28496
rec2018-02-01_17h16m38.795s.wav,Noise,20840,27159
rec2018-02-01_17h16m38.795s.wav,Noise,26308,36759
rec2018-02-01_17h16m38.795s.wav,Noise,35422,39918
rec2018-02-01_17h16m38.795s.wav,Noise,46237,50248
rec2018-02-01_17h16m38.795s.wav,Noise,50005,55716
rec2018-02-01_17h16m38.795s.wav,Noise,52921,60091
rec2018-02-01_17h16m38.795s.wav,Noise,57417,63372
rec2018-02-01_17h16m38.795s.wav,Noise,61063,64951
rec2018-02-01_17h36m45.706s.wav,Drug,40861,45296
rec2018-02-01_17h36m45.706s.wav,Exhale,10326,18181
rec2018-02-01_17h36m45.706s.wav,Noise,0,5258
rec2018-02-01_17h36m45.706s.wav,Noise,5638,9819
rec2018-02-01_17h36m45.706s.wav,Inhale,20969,32499
rec2018-02-01_17h36m45.706s.wav,Exhale,50491,60627
rec2018-02-01_17h36m45.706s.wav,Noise,62148,69116
rec2018-02-01_17h36m45.706s.wav,Noise,68356,74818
rec2018-02-01_17h36m45.706s.wav,Noise,71270,78366
rec2018-02-01_17h36m45.706s.wav,Noise,74565,78366
rec2018-02-01_17h36m45.706s.wav,Noise,82167,88375
rec2018-02-01_17h36m45.706s.wav,Noise,84574,92810
rec2018-02-01_17h40m59.475s.wav,Noise,56810,61063
rec2018-02-01_17h40m59.475s.wav,Noise,62521,67746
rec2018-02-01_17h40m59.475s.wav,Noise,69326,75645
rec2018-02-01_17h40m59.475s.wav,Exhale,45022,55473
rec2018-02-01_17h40m59.475s.wav,Drug,36637,40283
rec2018-02-01_17h40m59.475s.wav,Inhale,25944,36516
rec2018-02-01_17h40m59.475s.wav,Noise,3706,9782
rec2018-02-01_17h40m59.475s.wav,Noise,7473,12334
rec2018-02-01_17h40m59.475s.wav,Noise,546,3098
rec2018-02-01_18h51m05.916s.wav,Noise,3706,10997
rec2018-02-01_18h51m05.916s.wav,Noise,9660,17194
rec2018-02-01_18h51m05.916s.wav,Noise,18288,24486
rec2018-02-01_18h51m05.916s.wav,Noise,24243,30075
rec2018-02-01_18h51m05.916s.wav,Noise,37367,45508
rec2018-02-01_18h51m05.916s.wav,Noise,43807,49397
rec2018-02-01_18h51m05.916s.wav,Noise,47696,55108
rec2018-02-01_18h51m05.916s.wav,Noise,55473,62400
rec2018-02-01_18h51m05.916s.wav,Noise,60577,66653
rec2018-02-01_18h51m05.916s.wav,Noise,64951,73215
rec2018-02-01_18h51m05.916s.wav,Noise,71392,78562
rec2018-02-01_18h51m05.916s.wav,Noise,80506,88891
rec2018-02-01_18h51m05.916s.wav,Noise,87797,94602
rec2018-02-01_18h53m37.601s.wav,Noise,8202,14400
rec2018-02-01_18h53m37.601s.wav,Noise,79412,87918
rec2018-02-01_18h53m37.601s.wav,Noise,85610,91564
rec2018-02-01_18h53m37.601s.wav,Noise,89377,95088
rec2018-02-01_19h08m33.298s.wav,Noise,17681,28617
rec2018-02-01_19h08m33.298s.wav,Noise,25336,34086
rec2018-02-01_19h08m33.298s.wav,Noise,39918,47210
rec2018-02-01_19h08m33.298s.wav,Noise,51098,59362
rec2018-02-01_19h08m33.298s.wav,Noise,61063,69326
rec2018-02-01_19h27m31.366s.wav,Noise,18435,26164
rec2018-02-01_19h27m31.366s.wav,Noise,31232,37947
rec2018-02-01_19h27m31.366s.wav,Noise,86602,92303
rec2018-02-01_23h58m23.478s.wav,Noise,27386,33993
rec2018-02-01_23h58m23.478s.wav,Noise,30815,36000
rec2018-02-01_23h58m23.478s.wav,Noise,35498,44613
rec2018-02-01_23h58m23.478s.wav,Noise,47623,55066
rec2018-02-01_23h58m23.478s.wav,Noise,58662,61170
rec2018-02-01_23h58m23.478s.wav,Noise,62090,64850
rec2018-02-01_23h58m23.478s.wav,Noise,64599,69365
rec2018-02-01_23h58m23.478s.wav,Noise,77477,82829
rec2018-02-02_00h11m42.617s.wav,Exhale,3269,14255
rec2018-02-02_00h11m42.617s.wav,Inhale,15912,26985
rec2018-02-02_00h11m42.617s.wav,Noise,26898,29165
rec2018-02-02_00h11m42.617s.wav,Drug,29242,32039
rec2018-02-02_00h11m42.617s.wav,Noise,32126,34662
rec2018-02-02_00h11m42.617s.wav,Noise,32126,34662
rec2018-02-02_00h27m33.111s.wav,Exhale,4065,14468
rec2018-02-02_00h27m33.111s.wav,Inhale,17440,31165
rec2018-02-02_00h27m33.111s.wav,Noise,30903,35099
rec2018-02-02_00h27m33.111s.wav,Drug,35099,37984
rec2018-02-02_00h27m33.111s.wav,Noise,38158,40694
rec2018-02-02_00h27m33.111s.wav,Exhale,46201,59401
rec2018-02-02_00h27m33.111s.wav,Noise,62286,70679
rec2018-02-02_00h27m33.111s.wav,Noise,71815,79683
rec2018-02-02_00h27m33.111s.wav,Noise,79858,89124
rec2018-02-02_00h27m33.111s.wav,Noise,91048,99615
rec2018-02-02_01h25m14.325s.wav,Noise,33088,39994
rec2018-02-02_01h25m14.325s.wav,Noise,16478,27143
rec2018-02-02_01h25m14.325s.wav,Noise,56604,63073
rec2018-02-02_01h25m14.325s.wav,Noise,69192,75487
rec2018-02-02_01h25m14.325s.wav,Noise,77235,84928
rec2018-02-02_01h25m14.325s.wav,Noise,86677,94807
rec2018-02-02_01h32m24.455s.wav,Exhale,8086,20849
rec2018-02-02_01h34m08.386s.wav,Noise,52279,58753
rec2018-02-02_01h34m08.386s.wav,Noise,44530,52412
rec2018-02-02_01h34m08.386s.wav,Noise,2670,8888
rec2018-02-02_01h34m08.386s.wav,Noise,15018,25089
rec2018-02-02_01h35m12.866s.wav,Noise,10289,18521
rec2018-02-02_01h35m12.866s.wav,Noise,2233,9589
rec2018-02-02_01h35m12.866s.wav,Noise,45844,50661
rec2018-02-02_01h35m12.866s.wav,Drug,50748,53726
rec2018-02-02_01h35m12.866s.wav,Exhale,71766,84289
rec2018-02-02_01h36m19.632s.wav,Noise,656,4860
rec2018-02-02_01h36m19.632s.wav,Noise,7399,12128
rec2018-02-02_01h36m19.632s.wav,Noise,11691,16595
rec2018-02-02_01h36m19.632s.wav,Exhale,62921,75619
rec2018-02-02_01h40m26.773s.wav,Noise,6261,16419
rec2018-02-02_02h09m32.913s.wav,Noise,4334,11691
rec2018-02-02_10h27m54.823s.wav,Noise,91470,97950
rec2018-02-02_10h29m51.284s.wav,Noise,39364,41991
rec2018-02-02_10h46m42.260s.wav,Drug,33759,36386
rec2018-02-02_10h46m42.260s.wav,Noise,36824,40327
rec2018-02-02_10h46m42.260s.wav,Inhale,21324,32445
rec2018-02-02_10h46m42.260s.wav,Exhale,3108,15106
rec2018-02-02_10h46m42.260s.wav,Exhale,44793,61082
rec2018-02-02_10h46m42.260s.wav,Noise,75969,96812
rec2018-02-02_10h48m38.792s.wav,Exhale,1007,16945
rec2018-02-02_10h48m38.792s.wav,Inhale,22287,37612
rec2018-02-02_10h48m38.792s.wav,Noise,43830,45494
rec2018-02-02_10h48m38.792s.wav,Drug,44793,47858
rec2018-02-02_10h48m38.792s.wav,Noise,47946,51098
rec2018-02-02_10h48m38.792s.wav,Exhale,57842,74568
rec2018-02-02_10h57m01.870s.wav,Exhale,4422,18346
rec2018-02-02_10h57m01.870s.wav,Inhale,22725,37349
rec2018-02-02_10h57m01.870s.wav,Noise,37087,39188
rec2018-02-02_10h57m01.870s.wav,Noise,39101,40152
rec2018-02-02_10h57m01.870s.wav,Drug,40590,43480
rec2018-02-02_10h57m01.870s.wav,Exhale,52500,67387
rec2018-02-02_10h58m28.930s.wav,Exhale,2057,16244
rec2018-02-02_10h58m28.930s.wav,Inhale,20623,36123
rec2018-02-02_10h58m28.930s.wav,Drug,41640,45932
rec2018-02-02_10h58m28.930s.wav,Exhale,54952,68613
rec2018-02-02_10h59m19.989s.wav,Exhale,4422,15018
rec2018-02-02_10h59m19.989s.wav,Inhale,19572,31307
rec2018-02-02_10h59m19.989s.wav,Noise,31482,33759
rec2018-02-02_10h59m19.989s.wav,Drug,33496,36561
rec2018-02-02_10h59m19.989s.wav,Exhale,47683,61870
rec2018-02-02_11h00m10.171s.wav,Exhale,4685,14931
rec2018-02-02_11h00m59.338s.wav,Inhale,22287,33846
rec2018-02-02_11h00m59.338s.wav,Exhale,5911,14318
rec2018-02-02_11h00m59.338s.wav,Drug,36912,41378
rec2018-02-02_11h00m59.338s.wav,Exhale,49215,64816
rec2018-02-02_11h01m45.212s.wav,Exhale,7844,19589
rec2018-02-02_11h01m45.212s.wav,Inhale,24673,37382
rec2018-02-02_11h01m45.212s.wav,Exhale,51143,64291
rec2018-02-02_11h02m35.820s.wav,Exhale,16960,28968
rec2018-02-02_12h22m40.715s.wav,Noise,15645,20027
rec2018-02-02_12h22m40.715s.wav,Noise,20466,23972
rec2018-02-02_12h22m40.715s.wav,Noise,24410,27565
rec2018-02-02_12h22m40.715s.wav,Noise,131,5653
rec2018-02-02_12h22m40.715s.wav,Noise,27828,31159
rec2018-02-02_12h22m40.715s.wav,Noise,47024,53510
rec2018-02-02_12h22m40.715s.wav,Noise,78139,85677
rec2018-02-02_13h18m20.532s.wav,Noise,13103,28705
rec2018-02-02_13h18m20.532s.wav,Noise,5916,10561
rec2018-02-02_13h18m20.532s.wav,Noise,0,4689
rec2018-02-02_13h18m20.532s.wav,Noise,38697,42816
rec2018-02-05_10h39m00.035s.wav,Inhale,13717,19940
rec2018-02-05_10h40m24.203s.wav,Exhale,2760,16259
rec2018-02-05_10h40m24.203s.wav,Exhale,38697,55087
rec2018-02-05_10h41m21.507s.wav,Inhale,11701,21342
rec2018-02-05_10h41m21.507s.wav,Noise,20729,25111
rec2018-02-05_10h43m40.571s.wav,Exhale,7055,19502
rec2018-02-05_10h45m35.939s.wav,Exhale,5390,15733
rec2018-02-05_10h46m18.048s.wav,Noise,35629,43430
rec2018-02-05_10h46m18.048s.wav,Noise,10474,18187
rec2018-02-05_10h46m18.048s.wav,Noise,21605,27828
rec2018-02-05_10h46m18.048s.wav,Noise,56665,64554
rec2018-02-05_10h46m18.048s.wav,Noise,66482,76036
rec2018-02-05_10h46m18.048s.wav,Noise,79717,85765
rec2018-02-05_10h46m18.048s.wav,Noise,87868,95757
rec2018-02-05_10h49m00.249s.wav,Noise,4338,10649
rec2018-02-05_10h49m00.249s.wav,Noise,10123,18537
rec2018-02-05_10h49m00.249s.wav,Noise,20203,26514
rec2018-02-05_10h49m00.249s.wav,Noise,29055,35279
rec2018-02-05_10h49m00.249s.wav,Noise,36681,43255
rec2018-02-05_10h49m00.249s.wav,Noise,45534,58856
rec2018-02-05_10h49m00.249s.wav,Noise,61836,68848
rec2018-02-05_10h49m00.249s.wav,Noise,82259,88657
rec2018-02-05_10h49m00.249s.wav,Noise,89884,96195
rec2018-02-05_10h51m51.389s.wav,Noise,920,6442
rec2018-02-05_10h51m51.389s.wav,Noise,5828,12490
rec2018-02-05_10h51m51.389s.wav,Noise,24673,30458
rec2018-02-05_10h51m51.389s.wav,Noise,14243,20729
rec2018-02-05_10h51m51.389s.wav,Noise,48251,54912
rec2018-02-05_10h51m51.389s.wav,Noise,55613,61135
rec2018-02-05_10h51m51.389s.wav,Noise,63589,70426
rec2018-02-05_10h51m51.389s.wav,Noise,79103,85502
rec2018-02-05_10h51m51.389s.wav,Noise,84450,89797
rec2018-02-05_10h52m39.045s.wav,Drug,24761,28705
rec2018-02-05_10h52m39.045s.wav,Noise,28968,32035
rec2018-02-05_10h52m39.045s.wav,Noise,22219,24848
rec2018-02-05_10h52m39.045s.wav,Exhale,37557,54123
rec2018-02-05_10h52m39.045s.wav,Noise,80330,86554
rec2018-02-05_10h52m39.045s.wav,Noise,94968,99526
rec2018-02-05_10h53m45.411s.wav,Drug,23533,26075
rec2018-02-05_10h53m45.411s.wav,Noise,25988,28091
rec2018-02-05_10h54m35.447s.wav,Drug,46498,48952
rec2018-02-05_10h54m35.447s.wav,Noise,48952,51055
rec2018-02-05_10h54m35.447s.wav,Inhale,27741,45271
rec2018-02-05_10h54m35.447s.wav,Exhale,8458,22569
rec2018-02-05_10h55m27.871s.wav,Exhale,36769,52896
rec2018-02-05_10h55m27.871s.wav,Inhale,7581,22569
rec2018-02-05_10h56m11.262s.wav,Inhale,11788,24761
rec2018-02-05_10h56m11.262s.wav,Inhale,22131,34314
rec2018-02-05_10h56m11.262s.wav,Exhale,43781,59470
rec2018-02-05_10h58m35.817s.wav,Inhale,16346,36330
rec2018-02-05_10h58m35.817s.wav,Exhale,50004,67095
rec2018-02-05_11h01m02.037s.wav,Drug,30896,33175
rec2018-02-05_11h01m02.037s.wav,Noise,33175,35980
rec2018-02-05_11h01m02.037s.wav,Exhale,4864,16784
rec2018-02-05_11h02m06.737s.wav,Noise,65956,71303
rec2018-02-05_11h02m06.737s.wav,Noise,21868,24235
rec2018-02-05_11h02m06.737s.wav,Drug,19063,23271
rec2018-02-05_11h03m04.776s.wav,Drug,32649,36243
rec2018-02-05_11h03m04.776s.wav,Noise,36330,39047
rec2018-02-05_11h03m04.776s.wav,Exhale,8458,17924
rec2018-02-05_11h03m04.776s.wav,Inhale,20641,31860
rec2018-02-05_11h03m04.776s.wav,Exhale,46059,59820
rec2018-02-05_11h03m04.776s.wav,Noise,94179,99000
rec2018-02-05_11h03m43.815s.wav,Exhale,9159,21956
rec2018-02-05_11h03m43.815s.wav,Inhale,26514,35980
rec2018-02-05_11h03m43.815s.wav,Drug,37645,41063
rec2018-02-05_11h03m43.815s.wav,Noise,40976,47111
rec2018-02-05_11h03m43.815s.wav,Exhale,53334,65430
rec2018-02-05_11h04m48.418s.wav,Exhale,657,10035
rec2018-02-05_11h04m48.418s.wav,Inhale,11788,18888
rec2018-02-05_11h04m48.418s.wav,Drug,19414,22306
rec2018-02-05_11h04m48.418s.wav,Noise,22306,27215
rec2018-02-05_11h04m48.418s.wav,Exhale,33350,42904
rec2018-02-05_11h06m12.128s.wav,Exhale,1621,13278
rec2018-02-05_11h06m12.128s.wav,Inhale,15207,25549
rec2018-02-05_11h06m12.128s.wav,Exhale,29494,43342
rec2018-02-05_11h20m08.624s.wav,Exhale,2322,12490
rec2018-02-05_11h20m08.624s.wav,Noise,18976,25725
rec2018-02-05_11h20m08.624s.wav,Inhale,26514,33876
rec2018-02-05_11h20m08.624s.wav,Drug,36330,40800
rec2018-02-05_11h20m08.624s.wav,Noise,41414,46410
rec2018-02-05_11h20m08.624s.wav,Exhale,53422,62362
rec2018-02-05_11h20m47.521s.wav,Exhale,20729,32123
rec2018-02-05_11h20m47.521s.wav,Inhale,44920,55789
rec2018-02-05_11h20m47.521s.wav,Drug,58155,62538
rec2018-02-05_11h20m47.521s.wav,Noise,62976,67797
rec2018-02-05_11h20m47.521s.wav,Exhale,76562,89884
rec2018-02-05_11h22m34.731s.wav,Exhale,26514,42816
rec2018-02-05_11h22m34.731s.wav,Inhale,53334,64729
rec2018-02-05_11h22m34.731s.wav,Drug,67095,71653
rec2018-02-05_11h22m34.731s.wav,Noise,71390,75334
rec2018-02-05_11h22m34.731s.wav,Exhale,81470,94091
rec2018-02-05_11h23m35.644s.wav,Noise,57454,60083
rec2018-02-05_11h23m35.644s.wav,Drug,59820,63765
rec2018-02-05_11h23m35.644s.wav,Noise,63502,65868
rec2018-02-05_11h23m35.644s.wav,Inhale,44306,52370
rec2018-02-05_11h23m35.644s.wav,Exhale,80155,92864
rec2018-02-05_11h24m38.099s.wav,Exhale,16960,24585
rec2018-02-05_11h30m48.760s.wav,Exhale,8808,21167
rec2018-02-05_11h30m48.760s.wav,Inhale,31334,45796
rec2018-02-06_10h28m57.917s.wav,Inhale,14330,22745
rec2018-02-06_10h28m57.917s.wav,Noise,23709,26864
rec2018-02-06_10h28m57.917s.wav,Noise,24059,27741
rec2018-02-06_10h28m57.917s.wav,Drug,27215,30195
rec2018-02-06_10h28m57.917s.wav,Noise,30107,33788
rec2018-02-06_10h28m57.917s.wav,Exhale,59295,66657
rec2018-02-06_10h30m00.277s.wav,Exhale,22832,34577
rec2018-02-06_10h30m00.277s.wav,Inhale,43255,53773
rec2018-02-06_10h30m00.277s.wav,Drug,55263,57980
rec2018-02-06_10h30m00.277s.wav,Noise,57629,62187
rec2018-02-06_10h30m00.277s.wav,Exhale,85151,91725
rec2018-02-06_10h32m03.907s.wav,Noise,3286,10035
rec2018-02-06_10h32m03.907s.wav,Noise,9860,9860
rec2018-02-06_10h32m03.907s.wav,Noise,13892,21079
rec2018-02-06_10h32m03.907s.wav,Noise,11876,17310
rec2018-02-06_10h32m03.907s.wav,Drug,24410,27565
rec2018-02-06_10h32m03.907s.wav,Noise,27302,31159
rec2018-02-06_10h32m03.907s.wav,Noise,37032,40976
rec2018-02-06_10h32m03.907s.wav,Inhale,44920,52195
rec2018-02-06_10h32m03.907s.wav,Noise,55350,61924
rec2018-02-06_10h32m03.907s.wav,Exhale,77263,84538
rec2018-02-06_10h32m03.907s.wav,Noise,93741,97685
rec2018-02-06_10h32m43.911s.wav,Noise,21167,26514
rec2018-02-06_10h32m43.911s.wav,Noise,17573,22920
rec2018-02-06_10h32m43.911s.wav,Noise,28179,33613
rec2018-02-06_10h32m43.911s.wav,Noise,24585,28442
rec2018-02-06_10h32m43.911s.wav,Noise,37820,42641
rec2018-02-06_10h32m43.911s.wav,Noise,32298,36418
rec2018-02-06_10h32m43.911s.wav,Noise,42641,47287
rec2018-02-06_10h32m43.911s.wav,Noise,36330,43167
rec2018-02-06_10h32m43.911s.wav,Inhale,48163,54824
rec2018-02-06_10h32m43.911s.wav,Drug,10386,14330
rec2018-02-06_10h32m43.911s.wav,Noise,15031,16697
rec2018-02-06_10h32m43.911s.wav,Noise,74283,79892
rec2018-02-06_11h39m13.131s.wav,Noise,24761,35016
rec2018-02-06_11h39m13.131s.wav,Noise,4251,9597
rec2018-02-06_11h39m13.131s.wav,Noise,41940,47637
rec2018-02-06_11h39m13.131s.wav,Noise,47900,53159
rec2018-02-06_11h39m13.131s.wav,Noise,51669,53773
rec2018-02-06_11h39m13.131s.wav,Drug,53334,56314
rec2018-02-06_11h39m13.131s.wav,Inhale,59645,65956
rec2018-02-06_11h39m13.131s.wav,Inhale,58681,63151
rec2018-02-06_11h39m13.131s.wav,Inhale,57892,60785
rec2018-02-06_11h39m13.131s.wav,Drug,53159,56139
rec2018-02-06_11h39m13.131s.wav,Noise,56052,57892
rec2018-02-06_11h39m13.131s.wav,Noise,69374,71916
rec2018-02-06_12h10m09.167s.wav,Drug,21518,24761
rec2018-02-06_12h10m09.167s.wav,Drug,82609,85151
rec2018-02-06_12h10m09.167s.wav,Noise,85414,89008
rec2018-02-06_12h10m09.167s.wav,Exhale,33964,40275
rec2018-02-06_12h11m01.614s.wav,Exhale,59382,64904
rec2018-02-06_12h11m01.614s.wav,Drug,17836,21605
rec2018-02-06_12h13m52.029s.wav,Inhale,13541,20203
rec2018-02-06_12h13m52.029s.wav,Exhale,30107,37733
rec2018-02-06_12h15m08.616s.wav,Inhale,22920,29055
rec2018-02-06_12h15m08.616s.wav,Exhale,9334,17135
rec2018-02-06_12h15m08.616s.wav,Exhale,37908,45709
rec2018-02-06_12h16m57.870s.wav,Noise,46585,51932
rec2018-02-06_12h16m57.870s.wav,Noise,41414,47287
rec2018-02-06_12h16m57.870s.wav,Noise,53159,59032
rec2018-02-06_12h16m57.870s.wav,Noise,58681,64992
rec2018-02-06_12h16m57.870s.wav,Noise,69637,77087
rec2018-02-06_12h16m57.870s.wav,Noise,77526,83311
rec2018-02-06_12h16m57.870s.wav,Noise,82960,89008
rec2018-02-06_12h16m57.870s.wav,Noise,90586,96370
rec2018-02-06_12h16m57.870s.wav,Noise,95056,99526
rec2018-02-06_12h17m38.883s.wav,Inhale,7669,13629
rec2018-02-06_12h17m38.883s.wav,Noise,37294,44482
rec2018-02-06_12h17m38.883s.wav,Noise,44920,51406
rec2018-02-06_12h17m38.883s.wav,Noise,65693,74283
rec2018-02-06_12h17m38.883s.wav,Noise,74896,81645
rec2018-02-06_12h17m38.883s.wav,Noise,89183,97247
